CustomerID,Age,Gender,AnnualIncome,Education,Occupation,City,TenureMonths,MembershipTier,PreferredChannel,TotalPurchases,TotalSpend,AvgOrderValue,PurchaseFrequencyPerMonth,WebsiteVisitsPerMonth,AppUsageHoursPerMonth,DiscountUsesPerYear,Returns,LastPurchaseDays,SatisfactionScore,SupportTickets,EmailOpenRatePct,CartAbandonmentRatePct,Churned
C025209,65,Female,78788,Diploma,Teacher,Coimbatore,47,None,Store,338,191145.74,565.52,5.31,20,7.3,4,2,42,5.4,1,63.3,35.2,1
C025210,26,Female,174760,Bachelor,Sales,Kochi,95,None,Mobile App,706,162173.6,229.71,6.69,25,13.3,3,4,88,8.5,2,56.4,39.9,1
C025211,37,Male,24421,Bachelor,Sales,Kochi,82,None,Website,415,31734.07,76.47,4.84,17,11.6,8,2,10,6.5,1,79.9,49.7,1
C025212,54,Male,40991,Bachelor,Sales,Kochi,64,None,Website,478,85244.9,178.34,6.23,20,7.4,10,2,83,8.3,1,71.9,30.8,1
C025213,28,Male,73209,Bachelor,IT,Bengaluru,39,Platinum,Website,257,36843.84,143.36,5.69,15,18.6,6,1,125,8.6,3,73.3,27.6,1
C025214,19,Female,80986,Master,Sales,Chennai,96,Platinum,Website,504,35193.71,69.83,6.35,17,22.9,8,3,41,9.2,1,62.9,35.6,0
C025215,39,Female,86044,Diploma,Engineer,Pune,57,Platinum,Marketplace,348,201816.98,579.93,5.71,13,15.3,4,4,57,7.6,1,57.4,33.2,1
C025216,65,Male,78393,Bachelor,Business,Pune,107,None,Mobile App,843,96085.4,113.98,5.92,11,7.4,6,4,73,4.6,1,59.7,53.6,1
C025217,53,Female,61702,High School,Sales,Kochi,97,None,Website,282,57280.4,203.12,2.76,16,8.7,11,4,10,7.8,2,53.2,47.7,0
C025218,22,Female,80077,Bachelor,Finance,Chennai,77,None,Mobile App,291,79840.96,274.37,4.54,10,9.8,2,1,27,9.0,0,95.9,41.7,0
C025219,24,Male,38174,Bachelor,Engineer,Delhi,113,Silver,Store,65,30354.21,466.99,0.5,13,23.6,11,0,31,6.9,0,62.3,25.1,1
C025220,23,Male,28700,Master,Student,Hyderabad,59,None,Website,85,24786.33,291.6,1.19,14,16.2,10,0,22,8.6,3,49.7,24.5,0
C025221,39,Female,42288,Master,Business,Bengaluru,102,None,Website,195,70106.23,359.52,1.8,18,18.0,6,0,31,6.8,1,76.0,14.2,1
C025222,27,Female,102908,Bachelor,Other,Delhi,119,Silver,Website,633,91301.53,144.24,5.28,19,9.3,9,0,8,5.2,3,85.2,37.5,1
C025223,63,Male,35447,Bachelor,Student,Kochi,94,Gold,Mobile App,520,50384.2,96.89,5.27,16,7.0,8,1,65,7.4,0,56.0,36.9,0
C025224,57,Female,22446,Bachelor,Healthcare,Bengaluru,116,Silver,Mobile App,875,26119.22,29.85,6.07,6,7.6,1,0,22,6.7,2,47.2,29.0,0
C025225,63,Female,59766,Diploma,Finance,Delhi,26,None,Website,125,18274.03,146.19,6.02,16,12.8,2,3,33,6.3,0,54.7,28.9,0
C025226,63,Male,66966,High School,Other,Chennai,64,None,Website,361,134059.52,371.36,4.28,12,14.3,5,1,36,7.1,3,78.0,63.0,0
C025227,37,Female,32997,High School,Student,Kochi,29,None,Website,127,49140.68,386.93,3.72,11,19.5,9,2,30,7.3,2,80.1,49.7,0
C025228,45,Male,155059,Bachelor,Business,Madurai,23,Gold,Website,68,270210.92,3973.69,3.25,10,4.9,6,1,50,9.2,1,52.5,41.0,1
C025229,40,Male,52876,Diploma,Finance,Chennai,77,Gold,Website,424,82161.64,193.78,7.49,7,4.3,6,2,102,7.8,2,26.0,25.4,1
C025230,52,Female,82169,Bachelor,Healthcare,Bengaluru,28,Gold,Mobile App,135,171641.13,1271.42,5.28,18,23.6,2,1,56,6.1,0,57.1,11.3,1
C025231,18,Female,101638,Diploma,Sales,Coimbatore,47,Gold,Store,196,85914.81,438.34,3.29,16,3.6,6,0,14,5.5,1,48.7,20.6,1
C025232,46,Female,92494,Master,Teacher,Chennai,102,Gold,Store,409,147553.85,360.77,4.19,14,11.8,2,0,65,10.0,2,68.3,45.1,0
C025233,26,Female,33881,Diploma,Business,Madurai,80,None,Mobile App,153,21708.84,141.89,2.27,19,17.5,2,1,27,7.5,1,76.2,27.9,0
C025234,26,Male,105751,Master,IT,Bengaluru,110,None,Website,725,93247.26,128.62,6.68,13,10.4,5,0,64,8.6,1,53.8,48.0,1
C025235,39,Female,93063,Master,Engineer,Chennai,80,Gold,Marketplace,216,88891.34,411.53,2.5,12,24.6,3,2,115,9.9,0,70.2,35.7,1
C025236,19,Female,49940,Bachelor,Healthcare,Mumbai,89,None,Store,362,16089.66,44.45,4.79,14,14.9,5,3,78,7.3,0,46.9,44.3,1
C025237,33,Male,63593,Bachelor,Teacher,Hyderabad,115,Platinum,Store,220,66598.46,302.72,1.97,18,22.6,8,1,69,8.8,1,56.9,43.0,0
C025238,57,Male,164495,Diploma,Other,Bengaluru,38,Silver,Mobile App,156,401017.54,2570.63,4.45,15,9.5,11,1,75,5.8,2,66.2,40.0,1
C025239,23,Male,56288,Bachelor,Healthcare,Kochi,15,Silver,Mobile App,46,55354.8,1203.37,2.96,16,5.1,7,3,89,5.8,2,66.5,30.5,1
C025240,30,Male,29052,High School,Student,Kochi,105,Silver,Mobile App,243,66209.38,272.47,2.95,20,11.5,4,0,41,7.4,2,54.1,33.5,1
C025241,50,Female,86315,Master,Student,Pune,101,Platinum,Store,148,151696.76,1024.98,1.29,28,8.6,1,1,14,7.2,2,39.6,52.0,0
C025242,36,Female,122137,Master,Business,Coimbatore,7,Gold,Mobile App,29,235049.81,8105.17,4.66,17,15.1,4,2,6,10.0,2,67.3,31.4,1
C025243,32,Male,22608,Bachelor,Student,Coimbatore,106,Silver,Website,401,23282.41,58.06,3.64,15,10.5,4,2,19,9.0,3,6.5,34.3,1
C025244,50,Male,43535,Bachelor,Student,Delhi,44,Gold,Mobile App,221,55783.2,252.41,5.18,17,4.6,4,2,10,6.9,1,62.3,8.6,0
C025245,27,Male,25772,Master,Healthcare,Delhi,77,None,Website,467,42900.11,91.86,5.4,10,14.7,5,2,65,8.5,1,52.4,41.5,1
C025246,18,Female,44442,Master,Business,Pune,76,None,Store,264,67037.78,253.93,3.28,15,11.6,5,0,24,6.1,1,60.5,6.2,1
C025247,29,Male,157347,Bachelor,Business,Madurai,32,Silver,Mobile App,147,97816.65,665.42,4.0,18,0.3,8,4,28,8.7,0,90.8,28.3,1
C025248,60,Male,71450,High School,Other,Mumbai,26,Platinum,Store,82,60889.79,742.56,2.45,14,2.2,6,1,52,6.2,2,64.0,35.0,0
C025249,46,Male,30129,Bachelor,Healthcare,Pune,75,Gold,Website,220,46275.19,210.34,4.63,11,5.8,7,3,57,6.6,0,56.3,60.1,0
C025250,34,Female,107050,Master,Student,Kochi,76,None,Mobile App,269,67728.17,251.78,4.78,13,8.5,8,2,12,8.9,4,62.6,6.3,0
C025251,21,Female,111790,Master,Engineer,Pune,87,Silver,Store,564,116516.63,206.59,7.46,12,7.6,4,2,48,8.5,2,77.5,3.0,0
C025252,46,Female,33083,Master,Healthcare,Coimbatore,32,Silver,Mobile App,62,31496.23,508.0,2.45,14,5.9,8,3,48,6.7,1,67.2,45.5,1
C025253,24,Female,123913,Diploma,Engineer,Kochi,105,Silver,Marketplace,575,220943.06,384.25,4.73,12,21.1,7,1,24,7.6,2,28.7,28.2,0
C025254,61,Female,32868,Bachelor,Finance,Chennai,71,Gold,Website,325,58944.63,181.37,4.21,16,13.9,6,1,76,7.5,2,86.8,17.7,0
C025255,30,Female,58478,Bachelor,Business,Coimbatore,41,Gold,Marketplace,185,30730.33,166.11,5.61,16,24.0,4,0,74,8.9,1,38.6,11.1,0
C025256,22,Female,160640,Bachelor,Sales,Coimbatore,20,None,Mobile App,47,210665.94,4482.25,3.07,16,19.9,6,1,64,8.8,4,57.3,18.5,1
C025257,23,Female,119127,Master,Student,Hyderabad,109,Silver,Website,591,118857.84,201.11,4.19,18,17.0,7,2,26,8.7,4,62.2,61.5,0
C025258,51,Male,55847,Bachelor,Finance,Delhi,8,Silver,Mobile App,35,98182.86,2805.22,5.37,9,19.0,7,1,212,9.1,3,78.5,53.1,0
C025259,24,Female,53101,PhD,Other,Pune,86,None,Website,512,43027.86,84.04,5.28,15,13.6,4,1,36,8.7,4,88.4,36.2,0
C025260,63,Male,141791,Bachelor,Teacher,Bengaluru,108,Silver,Website,431,200112.06,464.3,4.11,16,4.9,4,0,46,8.0,1,71.2,55.1,0
C025261,45,Female,128970,Master,Student,Bengaluru,18,None,Mobile App,38,71014.13,1868.79,1.9,19,14.6,3,2,39,5.1,2,53.2,27.2,1
C025262,63,Female,26245,PhD,Healthcare,Pune,66,None,Mobile App,244,61287.35,251.18,3.59,16,10.0,7,1,37,8.4,1,66.7,42.2,0
C025263,27,Male,67926,Master,Teacher,Delhi,27,Gold,Marketplace,152,74905.06,492.8,5.27,13,15.8,8,1,42,8.0,0,62.3,36.3,0
C025264,21,Female,109501,PhD,Teacher,Delhi,72,Platinum,Website,389,171232.65,440.19,4.54,16,11.4,7,2,41,8.6,2,53.8,41.8,1
C025265,20,Female,39360,Bachelor,IT,Hyderabad,48,Platinum,Website,213,33718.1,158.3,4.65,13,12.9,9,0,40,9.4,0,38.9,43.2,1
C025266,42,Female,57377,Master,Student,Delhi,84,None,Store,546,106461.06,194.98,6.99,19,19.0,9,1,78,7.6,0,64.9,18.7,1
C025267,40,Male,42074,Bachelor,Finance,Kochi,14,None,Website,53,51806.13,977.47,3.98,16,6.6,5,1,62,8.2,3,54.9,58.8,1
C025268,44,Female,33662,Bachelor,Engineer,Delhi,70,None,Website,266,39384.39,148.06,4.22,12,8.7,6,1,26,10.0,2,82.6,33.2,0
C025269,31,Male,19084,Master,Other,Mumbai,5,None,Mobile App,20,11725.75,586.29,3.93,13,10.0,5,0,73,8.1,2,20.7,42.6,1
C025270,55,Female,19836,Bachelor,Other,Madurai,97,None,Mobile App,243,56079.36,230.78,3.48,16,20.4,7,0,44,8.5,1,80.8,36.6,1
C025271,49,Male,31415,Bachelor,Healthcare,Coimbatore,66,None,Website,177,36216.85,204.61,3.25,11,22.8,8,0,95,9.9,5,58.1,50.3,0
C025272,40,Female,33337,Bachelor,Teacher,Chennai,69,None,Website,260,41616.79,160.06,4.68,12,16.1,11,0,91,5.2,2,89.1,42.6,1
C025273,64,Female,65097,Bachelor,Healthcare,Chennai,113,None,Website,712,46147.05,64.81,7.46,18,18.2,2,2,46,6.3,1,68.3,11.5,1
C025274,57,Male,64751,Diploma,Healthcare,Coimbatore,102,Silver,Website,126,45577.67,361.73,1.16,13,10.6,6,1,22,5.8,2,42.8,39.9,0
C025275,54,Female,34794,Bachelor,Student,Pune,31,Gold,Website,45,23144.2,514.32,2.08,17,16.7,10,4,73,7.3,0,74.4,39.1,0
C025276,20,Male,29464,Bachelor,Finance,Coimbatore,31,Gold,Website,59,19378.08,328.44,1.73,18,15.3,9,0,72,9.8,2,48.5,56.9,1
C025277,52,Male,47936,Master,Student,Delhi,34,Platinum,Website,121,63379.53,523.8,3.56,13,16.1,0,1,51,7.5,0,57.0,31.2,0
C025278,30,Female,77257,High School,Business,Coimbatore,118,Silver,Website,419,132884.61,317.15,4.88,13,10.1,4,0,38,8.1,1,44.2,40.9,1
C025279,51,Male,36348,Diploma,Other,Coimbatore,71,Platinum,Website,406,23703.98,58.38,5.89,22,12.9,6,1,52,6.7,2,61.1,49.0,0
C025280,41,Male,45356,Bachelor,Other,Coimbatore,23,Silver,Store,10,53743.22,5374.32,0.5,13,8.1,4,1,34,3.0,5,79.2,29.6,1
C025281,18,Male,79727,PhD,Finance,Chennai,73,Platinum,Mobile App,249,96774.53,388.65,3.93,22,7.3,3,3,69,7.9,1,25.3,8.1,0
C025282,29,Male,37400,Bachelor,Engineer,Coimbatore,110,Silver,Mobile App,396,16446.61,41.53,4.2,13,9.3,4,1,29,9.4,0,81.3,31.1,0
C025283,25,Female,72207,Master,Student,Pune,70,Platinum,Mobile App,204,49004.04,240.22,2.62,12,14.9,8,2,40,7.8,1,55.3,41.7,0
C025284,36,Male,96256,Bachelor,Other,Pune,90,Silver,Mobile App,662,79905.75,120.7,6.41,17,16.5,3,1,27,7.4,4,80.0,16.0,0
C025285,26,Male,57609,Bachelor,Business,Madurai,111,Silver,Website,273,69468.11,254.46,2.47,20,4.7,5,4,78,9.4,0,68.4,48.1,1
C025286,45,Female,34160,High School,Business,Mumbai,107,None,Store,1001,74625.06,74.55,9.77,15,5.2,9,3,98,4.9,2,65.4,32.8,0
C025287,31,Female,60606,Bachelor,Finance,Kochi,82,Gold,Mobile App,333,102671.71,308.32,3.83,12,16.9,8,1,20,6.6,2,51.5,57.2,1
C025288,44,Male,90568,High School,Sales,Mumbai,99,None,Mobile App,407,150609.29,370.05,3.48,17,8.4,4,0,30,6.9,1,74.0,36.5,0
C025289,35,Female,48693,Diploma,Teacher,Chennai,76,Silver,Website,100,96734.11,967.34,2.04,17,13.6,5,2,13,5.1,1,84.4,41.0,1
C025290,59,Female,21953,Bachelor,IT,Hyderabad,80,None,Store,374,18816.93,50.31,4.2,13,7.6,4,1,35,8.7,1,58.4,46.1,0
C025291,58,Male,21110,Bachelor,Business,Delhi,56,None,Store,214,26689.05,124.72,3.5,12,11.7,5,2,44,4.5,1,63.7,32.4,1
C025292,23,Female,15557,Bachelor,Engineer,Chennai,24,Platinum,Mobile App,100,25663.54,256.64,4.99,17,7.8,1,2,40,9.7,0,58.5,24.1,1
C025293,50,Female,41390,High School,Engineer,Chennai,1,Silver,Website,2,52691.03,26345.52,3.03,17,11.7,3,0,79,6.8,1,80.7,42.3,1
C025294,54,Female,47192,Master,IT,Madurai,92,None,Mobile App,423,43934.25,103.86,4.11,16,15.8,5,2,45,7.5,2,57.8,63.5,1
C025295,59,Female,43886,Bachelor,Teacher,Kochi,59,None,Website,190,29022.17,152.75,4.29,21,23.5,6,2,76,8.4,1,53.4,45.8,0
C025296,42,Female,101960,Bachelor,Business,Chennai,96,Gold,Mobile App,280,135026.13,482.24,3.05,16,7.7,6,1,35,5.2,3,25.4,56.8,1
C025297,30,Male,80134,Bachelor,Other,Chennai,106,Gold,Marketplace,644,115134.37,178.78,6.14,10,14.9,4,1,50,10.0,2,98.0,39.2,0
C025298,40,Female,40936,High School,Student,Madurai,85,Platinum,Website,410,36879.87,89.95,4.88,8,14.2,5,3,51,7.1,3,51.4,26.8,1
C025299,53,Female,46118,Master,Sales,Hyderabad,29,Silver,Website,110,73400.29,667.28,4.8,16,15.1,4,2,94,5.7,2,66.5,48.3,1
C025300,50,Male,43090,Master,Finance,Bengaluru,33,Silver,Marketplace,36,56220.2,1561.67,0.98,15,12.7,7,1,27,6.8,1,90.4,34.3,1
C025301,38,Male,29313,Master,Finance,Delhi,33,Silver,Store,93,51992.79,559.06,3.0,14,17.3,8,1,50,7.4,4,84.3,37.7,0
C025302,51,Male,74174,Bachelor,Engineer,Bengaluru,45,Gold,Mobile App,328,101461.61,309.33,6.77,22,18.8,4,0,41,6.1,0,74.8,21.4,1
C025303,53,Female,255323,PhD,Student,Coimbatore,44,None,Mobile App,147,323527.63,2200.87,3.16,13,17.2,6,2,34,7.8,0,72.8,41.5,0
C025304,34,Female,39781,Bachelor,Healthcare,Delhi,114,None,Website,522,66380.64,127.17,5.03,17,18.6,5,1,34,8.6,1,67.3,42.1,0
C025305,27,Male,25901,Master,Sales,Kochi,109,Gold,Website,494,13426.85,27.18,4.16,15,10.2,6,1,73,4.9,5,44.0,43.6,0
C025306,40,Male,41737,Diploma,IT,Pune,22,Gold,Website,84,88898.01,1058.31,4.07,10,21.7,6,1,60,7.8,4,68.8,33.5,0
C025307,61,Male,32323,Master,Teacher,Madurai,103,None,Marketplace,380,29173.6,76.77,3.22,13,6.9,8,1,39,9.4,2,28.0,45.3,0
C025308,19,Female,29713,Bachelor,Healthcare,Bengaluru,66,None,Store,226,79917.2,353.62,4.2,19,7.8,4,2,68,6.8,0,38.4,68.6,0
C025309,52,Female,152138,High School,Student,Bengaluru,90,Gold,Store,353,140255.74,397.33,4.09,7,22.5,4,3,72,6.0,1,58.5,55.3,1
C025310,31,Female,90499,Diploma,Teacher,Kochi,75,Silver,Mobile App,237,49222.11,207.69,3.02,11,6.0,3,0,42,6.0,1,97.7,31.6,0
C025311,64,Female,86045,High School,Healthcare,Mumbai,112,None,Marketplace,508,45637.52,89.84,4.58,21,11.8,5,1,64,6.7,2,61.8,41.2,0
C025312,62,Male,57980,High School,IT,Hyderabad,46,Gold,Store,256,33882.25,132.35,6.0,9,11.0,2,2,81,7.3,1,63.5,39.7,1
C025313,58,Male,34625,Diploma,Engineer,Kochi,96,Silver,Mobile App,179,33489.9,187.09,2.16,16,5.3,6,4,29,3.6,2,84.5,41.5,0
C025314,19,Male,94559,High School,Student,Kochi,11,Silver,Store,63,142136.3,2256.13,6.99,21,2.8,6,3,47,7.6,5,79.0,16.5,1
C025315,36,Male,176290,Bachelor,Teacher,Mumbai,87,Silver,Mobile App,397,194172.44,489.1,3.65,10,4.3,5,2,98,8.1,0,60.2,44.9,1
C025316,33,Male,40307,Diploma,Teacher,Bengaluru,79,Silver,Store,83,31177.93,375.64,1.64,16,11.3,9,2,9,6.1,1,43.6,30.0,0
C025317,60,Male,50837,Master,Student,Mumbai,91,Silver,Mobile App,480,35390.86,73.73,6.78,13,11.8,6,3,4,8.4,2,81.0,49.0,1
C025318,61,Female,32259,High School,Healthcare,Madurai,25,None,Store,64,20091.21,313.93,3.91,12,16.5,5,1,94,8.5,5,44.5,37.7,0
C025319,42,Female,73375,PhD,Teacher,Delhi,118,Silver,Store,513,101843.95,198.53,4.56,17,10.3,9,2,32,7.2,0,69.2,36.7,0
C025320,18,Female,100030,Bachelor,Finance,Madurai,87,None,Store,316,160538.64,508.03,3.94,16,8.2,7,1,64,8.5,2,51.6,32.9,1
C025321,19,Female,44401,Master,Business,Pune,11,Gold,Mobile App,37,34680.54,937.31,4.07,11,10.8,7,1,79,6.9,1,36.7,73.0,1
C025322,65,Female,64319,High School,IT,Coimbatore,17,None,Mobile App,8,77098.24,9637.28,0.66,24,3.4,2,2,8,8.8,0,83.2,29.9,0
C025323,44,Female,40923,Diploma,IT,Bengaluru,8,Silver,Marketplace,41,20553.42,501.3,4.43,10,9.3,9,0,33,4.8,2,54.0,32.1,1
C025324,19,Male,130924,High School,Engineer,Bengaluru,14,Silver,Mobile App,42,179844.3,4282.01,4.32,20,14.5,6,2,40,6.7,0,44.6,49.8,0
C025325,47,Male,42214,PhD,Finance,Madurai,56,None,Store,352,60567.93,172.07,7.04,17,14.7,5,1,12,7.0,1,23.7,24.8,0
C025326,68,Female,107839,Bachelor,Finance,Madurai,95,None,Website,456,141857.54,311.09,5.17,12,13.8,2,5,11,6.8,3,74.4,51.4,0
C025327,27,Female,34482,High School,IT,Bengaluru,102,Silver,Mobile App,493,33923.58,68.81,5.02,16,5.5,5,0,75,6.6,2,78.4,45.6,1
C025328,36,Female,58766,Bachelor,Business,Mumbai,28,None,Store,15,51597.21,3439.81,0.75,15,5.3,7,2,32,7.2,2,74.7,38.2,1
C025329,59,Male,56503,Diploma,Engineer,Coimbatore,80,None,Store,326,70116.09,215.08,3.48,10,0.0,19,2,15,7.2,1,47.5,38.8,1
C025330,33,Male,62488,Bachelor,Business,Coimbatore,31,Platinum,Store,15,75039.35,5002.62,0.51,16,20.2,6,1,98,8.3,1,56.4,29.9,1
C025331,30,Female,105915,High School,Healthcare,Chennai,94,Silver,Mobile App,264,92701.15,351.14,2.11,22,13.7,4,0,22,6.0,1,56.0,60.9,1
C025332,65,Male,40732,Diploma,Student,Hyderabad,69,None,Website,202,50208.5,248.56,3.11,22,7.3,9,1,98,6.4,1,48.3,29.6,1
C025333,67,Male,56930,Bachelor,Engineer,Hyderabad,57,None,Mobile App,287,48037.85,167.38,4.82,7,8.8,9,2,78,7.6,0,95.6,14.6,1
C025334,25,Male,31644,Master,Business,Kochi,114,None,Website,757,17473.47,23.08,5.41,13,9.4,5,3,83,9.8,3,83.7,38.8,0
C025335,67,Male,90120,High School,IT,Chennai,88,None,Mobile App,625,56003.03,89.6,5.9,15,6.6,8,0,53,8.1,0,52.4,16.2,0
C025336,48,Male,59363,High School,IT,Hyderabad,47,Silver,Marketplace,24,64020.24,2667.51,0.5,15,9.3,6,3,148,9.7,2,43.1,53.3,0
C025337,62,Female,23908,Bachelor,Sales,Mumbai,47,None,Website,178,20701.23,116.3,4.33,16,10.3,5,2,12,8.7,3,65.6,34.5,0
C025338,42,Female,15442,Master,Teacher,Chennai,64,None,Marketplace,619,23488.72,37.95,9.08,18,14.8,9,1,60,9.1,1,41.9,48.3,1
C025339,56,Female,26613,Bachelor,Teacher,Mumbai,81,Silver,Store,311,10214.09,32.84,4.32,14,3.2,9,0,17,6.8,1,50.1,3.0,0
C025340,38,Male,74978,PhD,Engineer,Madurai,84,None,Store,154,90750.36,589.29,2.13,20,16.6,6,4,86,4.8,1,36.8,32.5,1
C025341,67,Male,34657,Bachelor,IT,Pune,3,Silver,Website,3,46308.18,15436.06,1.54,13,3.8,4,4,62,6.5,1,64.4,25.9,1
C025342,55,Male,59252,High School,Engineer,Kochi,117,None,Website,744,64585.21,86.81,5.35,14,22.7,4,1,2,6.6,3,55.1,68.1,0
C025343,58,Female,54532,Bachelor,Student,Chennai,21,Gold,Mobile App,82,50633.68,617.48,4.09,7,2.9,6,2,35,7.1,0,58.0,26.9,0
C025344,46,Male,56863,Bachelor,Other,Hyderabad,79,Platinum,Marketplace,334,83961.6,251.38,3.76,19,20.0,7,1,34,7.0,3,56.5,10.8,1
C025345,23,Male,43052,Bachelor,Sales,Hyderabad,52,Silver,Mobile App,227,62967.68,277.39,3.55,7,12.3,2,1,31,7.6,2,74.3,44.6,0
C025346,35,Female,27735,Master,Other,Hyderabad,104,Silver,Mobile App,899,82259.99,91.5,7.98,16,11.4,4,0,43,5.7,2,70.2,32.0,0
C025347,66,Male,35113,Bachelor,IT,Chennai,56,Silver,Mobile App,233,93535.45,401.44,5.21,14,0.0,4,0,28,6.8,0,70.7,15.1,1
C025348,61,Female,45193,High School,Engineer,Pune,39,None,Website,280,36713.06,131.12,8.03,15,13.2,13,1,70,7.7,0,59.0,16.7,1
C025349,52,Female,56241,High School,Business,Madurai,113,None,Mobile App,368,14656.78,39.83,3.78,19,9.8,5,0,53,6.2,2,33.6,49.7,1
C025350,44,Female,15000,Bachelor,Business,Bengaluru,56,None,Website,171,21456.69,125.48,3.17,11,10.2,7,3,65,8.9,2,33.4,28.8,1
C025351,22,Female,45982,High School,Business,Delhi,3,None,Website,20,51060.36,2553.02,5.79,17,3.8,5,0,51,8.7,2,65.2,30.3,1
C025352,24,Male,24362,Bachelor,Healthcare,Bengaluru,52,None,Mobile App,276,36132.0,130.91,5.62,11,14.2,13,2,58,7.9,6,53.8,46.8,0
C025353,27,Male,62159,Master,Engineer,Chennai,50,Silver,Website,233,148112.65,635.68,6.6,10,12.5,5,5,32,8.5,2,63.1,38.1,0
C025354,27,Male,45058,High School,Engineer,Madurai,38,None,Store,76,56609.86,744.87,2.22,23,17.3,5,1,7,6.9,3,58.4,50.6,1
C025355,68,Female,185000,Bachelor,Other,Coimbatore,85,Gold,Marketplace,430,126072.21,293.19,4.34,22,17.7,4,1,32,7.6,0,43.6,50.4,1
C025356,45,Female,42092,Diploma,IT,Coimbatore,116,None,Store,276,29669.73,107.5,2.43,16,18.6,8,2,43,7.9,0,61.4,59.6,0
C025357,53,Female,44935,Bachelor,Finance,Pune,112,Silver,Website,887,79931.66,90.11,7.22,17,11.2,6,1,26,8.2,2,65.7,29.3,0
C025358,27,Female,39136,Master,Finance,Mumbai,8,Gold,Mobile App,31,56177.21,1812.17,3.99,15,14.8,3,1,60,10.0,0,71.4,24.8,1
C025359,67,Male,47398,High School,Business,Hyderabad,38,None,Store,163,20269.27,124.35,4.53,14,10.3,5,0,58,7.1,1,72.7,16.1,1
C025360,52,Male,51978,Diploma,Engineer,Madurai,2,None,Website,6,114662.11,19110.35,3.7,16,16.0,2,2,67,7.1,0,32.1,64.6,0
C025361,52,Male,20390,High School,Finance,Chennai,100,None,Website,365,40020.15,109.64,4.1,14,0.0,8,3,54,9.5,1,28.8,57.1,0
C025362,54,Male,45934,Bachelor,Teacher,Delhi,103,None,Mobile App,57,74402.64,1305.31,0.51,15,26.2,4,2,94,9.5,3,67.1,24.7,0
C025363,65,Female,19729,Master,Sales,Mumbai,82,Gold,Website,475,21843.12,45.99,5.95,17,6.9,8,0,41,8.7,3,38.1,51.0,0
C025364,37,Male,72251,Bachelor,Teacher,Pune,16,None,Website,29,126514.34,4362.56,1.68,17,11.3,8,4,29,8.1,4,42.0,21.2,0
C025365,30,Female,139675,Diploma,Engineer,Bengaluru,56,None,Mobile App,194,112328.91,579.02,3.75,12,10.6,3,1,70,6.8,2,44.8,22.6,0
C025366,28,Female,93382,Master,Sales,Coimbatore,41,Silver,Mobile App,187,42008.95,224.65,5.75,16,20.1,7,1,30,7.6,0,58.3,24.5,0
C025367,62,Female,59666,Bachelor,Business,Bengaluru,28,Gold,Website,103,32119.28,311.84,4.61,14,12.3,4,2,45,6.5,2,79.7,26.1,1
C025368,36,Female,191221,Master,Student,Kochi,3,Silver,Website,28,341575.73,12199.13,6.53,14,21.6,7,1,39,7.6,3,81.7,37.0,0
C025369,45,Female,67055,PhD,Healthcare,Delhi,19,Silver,Mobile App,28,111674.53,3988.38,1.58,12,6.7,4,2,9,6.8,1,85.3,33.0,0
C025370,55,Female,47842,High School,IT,Coimbatore,44,Silver,Website,139,44278.66,318.55,3.85,17,20.4,4,1,73,8.9,2,43.5,13.3,0
C025371,62,Male,60175,Diploma,Finance,Bengaluru,78,Gold,Website,31,74988.22,2418.97,0.68,13,9.3,6,3,22,8.0,1,69.3,22.3,0
C025372,21,Female,101718,Master,Finance,Pune,117,Silver,Mobile App,566,245036.05,432.93,5.52,17,12.8,6,2,20,7.0,2,45.6,38.9,1
C025373,54,Male,55196,Diploma,Sales,Bengaluru,85,Gold,Store,534,60798.64,113.86,6.98,18,16.7,7,0,86,6.3,2,45.1,25.0,1
C025374,36,Female,49715,Bachelor,Healthcare,Chennai,65,None,Website,374,13852.33,37.04,5.98,5,8.8,3,1,106,6.7,1,44.3,35.2,1
C025375,54,Female,52794,Bachelor,Engineer,Coimbatore,84,Silver,Website,296,40149.05,135.64,2.79,19,8.2,9,1,33,9.9,1,39.9,19.7,0
C025376,31,Male,36943,Diploma,Finance,Chennai,74,Silver,Store,443,21588.74,48.73,6.24,25,13.9,4,3,73,9.0,2,60.4,70.6,1
C025377,48,Male,35418,High School,Healthcare,Bengaluru,72,Silver,Store,470,27799.04,59.15,7.01,15,18.3,6,0,22,5.9,2,77.5,51.0,1
C025378,45,Male,86280,Diploma,Teacher,Coimbatore,17,Silver,Website,54,75081.53,1390.4,4.48,19,16.4,5,3,78,8.5,1,65.9,38.1,0
C025379,53,Male,204970,Bachelor,Sales,Pune,106,Gold,Marketplace,518,243569.84,470.21,5.41,16,8.5,8,2,36,9.4,1,72.4,35.8,1
C025380,61,Female,38365,Bachelor,Finance,Delhi,71,None,Website,217,24977.16,115.1,3.59,19,13.3,2,0,33,8.8,2,66.9,25.0,0
C025381,55,Male,65033,High School,Business,Bengaluru,90,None,Website,510,160010.16,313.75,5.68,13,14.7,5,0,21,7.0,1,88.7,9.7,0
C025382,36,Male,49835,Bachelor,Business,Bengaluru,26,Platinum,Website,85,38791.13,456.37,3.22,17,7.8,10,1,56,9.3,0,62.5,33.0,0
